end_of_period,loan_number,region,country_code,country,borrower,guarantor_country_code,guarantor,loan_type,loan_status,interest_rate,currency_of_commitment,project_id,project_name_,original_principal_amount,cancelled_amount,undisbursed_amount,disbursed_amount,repaid_to_ibrd,due_to_ibrd,exchange_adjustment,borrowers_obligation,sold_3rd_party,repaid_3rd_party,due_3rd_party,loans_held,first_repayment_date,last_repayment_date,agreement_signing_date,board_approval_date,effective_date_most_recent,closed_date_most_recent,last_disbursement_date
31-Dec-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Nov-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,,NON POOL,Fully Repaid,,,P006578,,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Oct-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Sep-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Aug-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jul-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Jun-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-May-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Apr-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Mar-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
28-Feb-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jan-2017,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Dec-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Nov-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Oct-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Sep-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Aug-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jul-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Jun-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-May-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Apr-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Mar-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
29-Feb-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jan-2016,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Dec-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Nov-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Oct-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Sep-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Aug-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jul-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NPL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Jun-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-May-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Apr-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,5.0,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Mar-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
28-Feb-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jan-2015,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Dec-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NPL,Fully Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Nov-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Oct-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Sep-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Aug-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jul-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Jun-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-May-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Apr-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,5.0,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Mar-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
28-Feb-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jan-2014,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Dec-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,5.0,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Nov-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Oct-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Sep-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Aug-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jul-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Jun-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-May-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Apr-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Mar-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
28-Feb-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jan-2013,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Dec-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Nov-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Oct-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Sep-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Aug-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jul-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Jun-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-May-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
30-Apr-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Mar-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
29-Feb-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Jan-2012,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
31-Dec-2011,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Repaid,4.5,,P006578,POWER,13500000.0,0.0,0,13500000.0,12167000.0,0,0.0,0.0,1333000.0,1333000.0,0,0,01-Jul-1953,01-Jul-1968,25-Mar-1948,25-Mar-1948,07-Apr-1949,31-Dec-1954,
